,AAV.TO,ABX.TO,AC.TO,ACB.TO,ACO-X.TO,AD.TO,AEM.TO,AGI.TO,AIF.TO,ALA.TO,AP-UN.TO,APH.TO,AQN.TO,ARE.TO,ARX.TO,ASR.TO,ATA.TO,ATD-B.TO,AX-UN.TO,BAD.TO,BAM-A.TO,BB.TO,BBD-B.TO,BBU-UN.TO,BCB.TO,BCE.TO,BEI-UN.TO,BEP-UN.TO,BIP-UN.TO,BIR.TO,BLX.TO,BMO.TO,BNS.TO,BPY-UN.TO,BTE.TO,BTO.TO,BYD-UN.TO,CAE.TO,CAR-UN.TO,CAS.TO,CCA.TO,CCL-B.TO,CCO.TO,CEU.TO,CFP.TO,CG.TO,CGX.TO,CHE-UN.TO,CHP-UN.TO,CHR.TO,CIGI.TO,CIX.TO,CJR-B.TO,CLS.TO,CM.TO,CMG.TO,CNQ.TO,CNR.TO,CP.TO,CPG.TO,CPX.TO,CRR-UN.TO,CSH-UN.TO,CSU.TO,CTC-A.TO,CU.TO,CUF-UN.TO,CVE.TO,CWB.TO,D-UN.TO,DGC.TO,DII-B.TO,DOL.TO,DOO.TO,DRG-UN.TO,DSG.TO,ECA.TO,ECI.TO,ECN.TO,EDV.TO,EFN.TO,EFX.TO,EIF.TO,ELD.TO,EMA.TO,EMP-A.TO,ENB.TO,ENF.TO,ENGH.TO,ERF.TO,ESI.TO,EXE.TO,FCR.TO,FFH.TO,FM.TO,FNV.TO,FR.TO,FRU.TO,FSV.TO,FTS.TO,FTT.TO,FVI.TO,G.TO,GC.TO,GEI.TO,GIB-A.TO,GIL.TO,GOOS.TO,GRT-UN.TO,GTE.TO,GUD.TO,GUY.TO,GWO.TO,H.TO,HBC.TO,HBM.TO,HCG.TO,HR-UN.TO,HSE.TO,IAG.TO,IFC.TO,IFP.TO,IGM.TO,IMG.TO,IMO.TO,INE.TO,IPL.TO,ITP.TO,IVN.TO,K.TO,KEL.TO,KEY.TO,KL.TO,KML.TO,KMP-UN.TO,KXS.TO,L.TO,LB.TO,LIF.TO,LNR.TO,LUC.TO,LUN.TO,MAG.TO,MAXR.TO,MEG.TO,MFC.TO,MFI.TO,MG.TO,MIC.TO,MNW.TO,MRE.TO,MRU.TO,MSI.TO,MTL.TO,MX.TO,NA.TO,NFI.TO,NG.TO,NGD.TO,NPI.TO,NSU.TO,NTR.TO,NVA.TO,NVU-UN.TO,NWC.TO,NXE.TO,OGC.TO,ONEX.TO,OR.TO,OSB.TO,OTEX.TO,PAAS.TO,PBH.TO,PD.TO,PEY.TO,PKI.TO,POU.TO,POW.TO,PPL.TO,PSI.TO,PSK.TO,PVG.TO,PWF.TO,PXT.TO,QBR-B.TO,QSR.TO,RBA.TO,RCI-B.TO,REI-UN.TO,RNW.TO,RUS.TO,RY.TO,SAP.TO,SCL.TO,SES.TO,SHOP.TO,SIA.TO,SJ.TO,SJR-B.TO,SLF.TO,SMF.TO,SNC.TO,SPB.TO,SRU-UN.TO,SSL.TO,SSRM.TO,STN.TO,SU.TO,SW.TO,T.TO,TA.TO,TCL-A.TO,TCN.TO,TCW.TO,TD.TO,TECK-B.TO,TFII.TO,THO.TO,TIH.TO,TOG.TO,TOU.TO,TOY.TO,TRI.TO,TRP.TO,TRQ.TO,TSGI.TO,TXG.TO,UNS.TO,VET.TO,VII.TO,WCN.TO,WCP.TO,WEED.TO,WEF.TO,WFT.TO,WJA.TO,WN.TO,WPK.TO,WPM.TO,WSP.TO,WTE.TO,X.TO,YRI.TO,ZZZ.TO
2017-05-01,8.51,22.112553,17.799999,2.34,48.494541,17.554649,64.41758,9.048755,29.210695,26.516582,36.13644,5.24,13.234118,14.101918,15.876206,1.98,12.93,61.915569,11.589499,22.705116,50.166172,14.28,2.44,NaN,17.486801,56.660412,45.287991,39.591755,51.889809,6.150319,21.207586,85.421333,71.661407,28.09037,3.93,3.39,99.252052,21.327347,31.704607,16.126949,76.632133,63.222363,12.145654,6.32569,19.24,7.67,47.599335,15.777356,12.693807,6.767657,72.352196,24.931017,10.990332,18.57,98.610542,9.59392,37.238991,102.130501,210.473572,11.060339,22.59197,13.065713,15.182568,693.062866,149.178131,38.398911,11.657899,11.739161,23.213326,18.668961,17.48,33.021706,41.236,32.518513,9.504513,33.779999,13.047571,17.834312,3.631336,21.299999,8.003233,16.473625,30.326555,4.09,44.617672,20.027554,47.923859,29.124969,58.122993,10.505688,6.172276,9.469632,18.878962,581.651611,11.379359,98.866913,11.3,11.984716,83.77121,42.003036,24.722147,6.37,18.226686,24.01,16.023937,66.970001,38.482166,24.370001,47.330498,3.17,10.02,5.41,31.400375,22.289499,10.084046,6.885459,9.14,20.994827,15.332358,47.981987,89.101936,17.629999,36.114891,6.02,37.228989,13.607317,24.145824,22.388514,3.86,5.84,6.28,37.473507,10.438944,15.271289,11.874871,90.0,59.250725,47.763546,15.75998,60.600525,2.816441,7.268514,16.26,60.504433,5.16,22.166601,33.574478,58.800758,28.517103,9.57,11.006496,43.933235,20.176958,14.177415,54.25106,50.211769,53.430073,5.31,3.9,21.666183,3.216609,NaN,6.86,19.197821,30.255554,3.06,4.479281,97.6968,13.946413,33.43187,43.27182,23.322542,89.948174,4.9,21.930304,29.01671,20.26,26.7808,40.055134,18.459581,27.965593,12.11,29.816444,16.209999,20.317135,80.530891,40.685711,60.194958,23.163652,13.965112,22.18685,87.563011,43.932659,29.688229,8.658616,124.720001,16.297935,44.04335,26.638805,41.601273,2.75,50.263184,10.931949,28.361771,4.58,12.83,30.509916,40.409901,36.610001,43.037483,7.373271,22.579807,11.276096,4.01,61.094799,23.759312,26.639013,11.884863,44.483414,5.116053,26.671991,39.580002,56.412415,57.889408,3.52,23.43,22.58,29.466549,38.540932,24.23,84.74099,8.693743,7.45,2.017786,58.216957,22.194338,118.350861,58.552761,27.009991,48.424583,20.889505,68.426895,3.470395,37.639027
2017-06-01,8.77,20.447754,17.379999,2.16,48.266102,20.402699,57.787106,9.158256,27.102812,26.286247,36.894333,5.35,12.930974,15.441316,16.005989,2.08,13.29,61.598461,11.660526,25.958712,50.184879,12.96,2.36,NaN,18.442089,54.059269,45.263416,39.034016,50.777874,5.908562,21.196896,89.707947,73.344353,28.981014,3.15,3.65,95.47657,21.855152,31.890985,17.429562,76.855293,64.979309,11.521299,5.717158,19.59,7.08,49.304874,16.323307,12.731895,6.997485,73.150566,25.776649,11.292261,17.620001,98.395805,9.547029,35.785385,102.608345,205.480576,9.384615,21.665483,12.751814,14.669533,673.042542,143.162888,39.498447,11.434157,9.313393,26.18792,18.437603,15.18,32.652069,40.833958,37.595196,10.024356,31.549999,11.338369,18.424093,3.936408,22.379999,8.321118,18.157978,30.114159,3.44,44.645451,21.620766,48.129776,29.051701,51.844433,10.386569,6.181196,9.552591,18.531954,551.54303,10.959751,91.711884,10.76,12.195207,82.482574,43.442924,24.625854,6.35,16.589556,23.879999,14.986672,66.260002,39.305199,25.620001,47.643875,2.88,10.29,6.08,33.228306,21.810661,11.472213,7.473364,16.99,20.272987,14.513975,54.348106,94.076576,18.58,36.885242,6.69,36.972809,13.263182,23.044205,23.642962,4.17,5.27,6.28,38.185112,12.19865,15.024519,11.960975,80.739998,55.983585,49.680321,14.530609,63.331436,2.613579,7.228363,16.93,65.117058,3.81,23.297392,32.028805,58.67672,33.709564,9.53,10.425652,41.596466,19.885181,15.244451,55.740723,51.38979,52.160675,5.88,4.12,21.51609,3.097842,NaN,6.55,19.138674,29.299522,2.87,3.849228,103.288567,15.501449,35.333702,40.292114,21.634991,90.639862,4.43,21.15583,28.131634,19.09,27.487026,40.005466,18.308119,28.399179,12.46,30.769012,14.75,21.247969,79.243637,36.418816,58.522873,22.139771,14.030561,23.206858,88.303871,40.182308,25.718666,8.430316,112.599998,16.701923,43.60981,26.201715,44.347954,2.99,54.661594,10.508306,29.731752,5.01,12.59,31.886967,36.214077,36.419998,41.941406,8.06363,24.505959,11.189432,3.63,61.996033,22.208292,26.996128,11.127398,46.663109,4.784643,27.531103,38.700001,57.813995,57.067818,3.45,23.18,24.73,30.368288,37.685963,22.209999,82.790672,8.810015,7.97,2.247612,60.76104,22.309982,113.776154,57.935795,25.271481,51.814011,20.17878,68.127708,3.103525,39.880249
2017-07-01,8.57,20.893782,19.83,2.69,44.456703,20.103695,57.520302,8.789935,24.847195,25.852774,36.281197,6.46,12.73281,14.525974,16.270998,2.08,13.4,58.585918,11.714613,25.855509,47.818138,11.69,2.51,NaN,19.052559,54.819412,45.687145,39.742008,48.298336,5.923697,21.496122,89.086151,73.728706,28.140301,3.5,3.13,94.227608,20.728333,30.886478,15.143718,84.510742,59.29591,12.558298,6.303619,20.92,6.65,45.984287,15.735517,12.409382,7.098824,67.059967,25.438255,11.550717,14.82,102.247292,8.96902,36.7216,96.450035,192.740906,9.298795,22.272964,12.352164,14.543617,667.300842,138.069321,37.507881,11.934059,10.24497,27.0182,18.895454,15.68,31.202759,40.161682,39.61607,9.484949,31.280001,12.486078,19.645693,3.906885,23.74,8.902831,16.633558,26.412582,2.64,42.969284,19.802742,48.148407,29.071188,52.712616,11.117557,6.058618,8.792961,19.337597,583.437744,13.767126,88.747025,10.26,13.340559,79.765259,43.328548,24.306164,6.23,16.260355,24.26,14.800045,65.830002,37.056366,23.76,46.819336,2.93,9.49,4.81,33.634796,21.191113,10.591058,9.645622,13.8,19.523809,14.228035,55.874416,93.651207,19.41,39.016384,6.73,34.997017,13.762641,22.453997,23.147572,4.92,5.14,6.69,36.569019,12.855621,16.675978,11.556506,80.190002,52.882191,50.824848,16.168018,67.700836,2.537823,8.797613,17.120001,68.636406,5.12,24.610327,33.817413,58.080864,34.36145,10.62,9.942429,41.15789,19.784531,15.235713,54.106083,53.494923,49.173672,5.56,4.17,21.711655,3.346311,NaN,6.39,19.124037,28.911554,3.15,3.356999,99.408173,15.696568,38.729664,41.050117,20.831491,88.106522,3.62,20.02532,25.40996,19.98,28.529552,39.735573,17.380547,29.838224,11.98,31.631569,15.34,21.391533,72.543953,34.405323,62.420506,22.266453,13.221804,22.295031,87.225388,41.30957,27.13669,8.996042,114.889999,16.042858,43.095119,25.799795,45.706329,3.01,53.530731,10.110733,29.154922,5.14,12.12,31.096487,39.167557,36.709999,42.641819,7.907999,24.428856,10.167858,3.65,60.971466,26.846354,28.487446,6.800459,45.430576,5.315992,27.303982,38.220001,54.982994,59.39489,4.1,22.110001,22.73,28.300522,37.805984,21.67,80.312805,8.785039,9.03,2.382085,65.6586,24.095413,105.937675,53.296055,24.800585,49.073689,22.839916,63.821449,3.227298,36.759605
2017-08-01,7.96,22.291325,23.34,2.49,44.073536,18.666309,63.251583,10.35281,30.32991,24.814436,36.936565,5.98,12.942953,16.48399,15.567632,2.19,12.61,59.178974,11.930398,28.27339,48.705666,11.57,2.5,NaN,18.678398,55.681229,38.740227,40.846474,52.759586,5.739189,21.090719,85.224007,73.747696,27.630205,3.16,3.43,92.877655,20.218222,32.766384,14.385054,91.118736,57.470505,12.312443,5.266634,21.870001,7.5,36.003345,16.968508,12.160255,7.684095,64.852936,25.717577,11.580887,14.33,99.119972,8.58071,37.049034,99.093315,191.871948,8.156592,23.766277,12.309072,14.017486,689.86377,144.051559,36.891754,12.411578,9.560017,27.983137,20.375868,17.48,27.072701,40.665722,41.153111,10.466494,35.060001,11.590661,19.732611,3.729299,24.799999,8.827386,15.09949,30.655348,2.57,44.916698,20.61479,46.508678,28.250443,50.502686,10.969174,5.731616,8.670198,19.233326,636.991455,15.035939,100.369705,8.82,13.152334,86.356941,43.547768,27.677444,6.03,17.045063,33.91,15.921676,63.529999,38.575317,21.84,47.639645,2.56,8.48,5.0,32.698917,21.958771,11.802034,10.851324,13.54,19.867775,14.405514,51.768845,99.540077,17.549999,38.021454,8.29,36.053383,13.73442,20.971519,19.092171,4.53,5.69,6.02,34.13541,16.188927,16.512857,12.324671,73.279999,52.749786,52.701344,18.787575,68.988869,2.651457,9.25858,15.68,66.695061,5.01,23.50823,33.6604,58.696255,33.983551,10.14,10.761913,40.173534,19.67411,14.642463,62.454948,54.762039,49.667046,5.43,4.67,22.48122,2.641302,NaN,6.64,20.418087,29.782494,2.92,3.819694,99.420898,17.118179,37.635605,39.553806,23.093195,96.503212,3.17,19.460405,25.756372,21.41,28.717745,37.787449,17.094051,28.334814,10.36,31.566023,12.87,23.658909,74.44838,36.281975,62.76712,22.106144,12.907021,23.260494,87.721382,41.211819,24.669718,7.150178,138.0,16.786961,46.986813,25.985502,45.86895,3.52,53.179775,11.011513,28.417152,5.93,13.04,34.017914,37.684448,27.67,42.812279,7.460561,23.352522,10.468053,3.7,64.203453,30.834614,29.68293,5.96,52.761883,4.849384,24.055155,45.82,54.982994,59.124489,4.21,20.540001,21.08,26.705578,37.675766,19.01,82.572624,8.58728,8.96,2.545373,64.211639,25.821362,105.587433,52.947582,25.448071,50.198479,24.436775,64.072495,3.664225,32.989639
2017-09-01,7.82,19.929693,26.24,2.78,43.872379,18.57,55.8092,8.39175,30.884016,25.91897,38.141132,7.12,12.599081,16.946968,16.368786,2.18,13.26,56.469627,12.012177,26.010864,50.951462,13.95,2.26,NaN,18.48045,54.763206,36.638081,39.888439,51.937565,5.875143,20.885956,89.808083,76.130333,27.719606,3.76,3.44,91.160706,21.41503,32.352005,14.780274,89.724403,59.901066,11.850234,6.249785,23.440001,8.79,36.758854,18.073685,12.394729,7.805934,61.817013,25.782,10.983192,15.44,103.144859,8.675421,40.246403,101.207939,206.950363,9.571583,22.327267,12.589515,14.245665,676.33197,151.40036,37.061687,12.527762,12.241125,32.527981,20.122044,13.76,28.562502,45.113277,40.022644,10.29507,34.029999,14.615178,19.3372,3.906885,24.959999,8.723645,17.851734,32.379143,2.74,44.261116,21.685307,49.147923,29.481052,51.173923,12.187207,6.403787,8.717321,18.655094,637.236755,14.001915,94.966095,8.52,13.928587,81.393333,43.054653,27.838442,5.46,16.091494,32.099998,16.158768,64.699997,38.549931,25.65,47.111694,2.83,8.65,4.18,34.304924,21.532291,12.615966,9.217149,13.89,20.146158,15.401379,54.937214,99.665771,19.780001,38.997799,7.63,39.159016,13.518055,23.845022,17.53166,3.97,5.29,7.13,36.065018,15.999872,16.493811,12.535261,73.699997,53.037949,56.58569,18.590406,75.571594,2.312336,8.395494,13.97,68.898499,5.49,24.453882,33.375805,65.355087,35.409298,10.45,11.19634,41.985302,20.035667,16.371172,61.368511,57.21051,49.831509,5.1,4.63,21.822256,2.681021,NaN,7.55,20.801849,28.315144,2.77,3.711404,95.876198,15.784806,42.064362,39.765171,21.102953,97.374207,3.88,18.628145,24.283619,24.700001,29.837469,41.278145,17.934431,30.904161,11.55,32.408787,15.05,23.266607,77.856812,38.744232,61.948708,22.337076,12.585501,25.013737,91.374863,42.377823,26.977076,8.313834,145.119995,17.008636,47.541183,26.883682,47.963535,3.3,55.257435,11.817135,27.621828,5.64,13.22,33.949291,42.459801,26.77,42.499783,7.137938,24.784426,9.809562,4.56,67.257568,26.062593,31.257465,6.56,56.157642,5.871655,25.052515,48.18,55.450474,57.502079,3.86,25.5,19.549999,26.219315,41.28038,19.74,86.741081,9.300673,10.72,2.584085,71.357277,25.763182,105.704185,51.115627,23.447376,50.334221,23.217358,68.590439,3.276949,35.132603
2017-10-01,6.83,18.500473,25.559999,3.05,45.137745,18.572666,57.006737,8.132929,34.574677,26.853073,39.705212,7.7,13.308586,18.874838,15.020868,2.01,14.85,60.12191,12.725508,28.793871,53.522774,14.12,2.73,NaN,19.102722,56.498947,38.56052,41.500763,52.670982,5.118938,22.275763,94.024475,79.054047,28.683352,3.55,3.28,95.600006,22.525564,32.782532,15.353307,90.436203,61.68679,10.390808,6.886401,25.66,8.76,36.873131,17.938353,12.706079,8.565115,75.508629,27.2127,10.270461,12.95,108.576561,9.797071,43.655586,102.053169,221.467026,10.16464,22.857944,12.426823,14.723983,730.294678,154.285278,37.262535,12.867171,12.306952,35.338825,21.00843,13.75,32.178253,47.452702,43.080311,10.488865,37.400002,15.031295,19.089586,4.184019,22.93,9.450594,17.027063,32.330032,1.62,45.516087,21.930836,46.752769,27.73011,53.954792,11.72152,6.137648,8.792717,19.604059,666.756531,14.421673,100.952103,8.69,14.96104,89.287399,45.67947,30.697418,5.43,16.75703,30.66,16.292665,68.550003,39.034397,27.639999,47.099453,2.81,8.38,4.6,34.29538,21.825178,11.197167,9.564412,13.96,20.14155,16.485981,56.843006,102.621513,21.0,42.868088,7.08,41.094372,13.408401,24.342443,18.475603,4.67,5.1,7.07,36.044521,15.064112,15.779587,12.603717,64.330002,52.339485,56.874706,19.844675,77.695625,2.149899,9.681243,13.75,71.857162,5.73,25.062574,32.942833,69.074814,38.335373,11.09,12.521552,39.734871,20.764954,16.28437,61.82362,60.248127,53.296295,5.26,4.27,23.335491,3.030065,NaN,8.02,21.711454,30.115854,2.42,3.406222,97.628632,15.971698,41.170135,44.555557,20.93413,102.610352,3.87,16.233068,25.160471,22.08,31.494469,40.372963,18.06024,33.301029,14.52,34.217232,17.16,24.154797,81.61338,35.532734,64.939903,22.9536,12.785875,26.414124,95.473183,45.867264,27.319052,8.093283,128.259995,16.795853,49.897453,27.774733,48.504074,3.24,56.952686,12.206418,27.320469,5.56,12.39,36.266361,42.527771,28.860001,44.735977,7.460612,27.736084,10.565783,4.85,70.215935,26.200891,30.450165,6.19,56.01318,6.503566,23.314541,47.759998,58.423981,57.690342,3.94,25.969999,17.790001,27.30085,41.177139,19.48,90.607956,8.900098,16.18,2.535694,77.887794,26.284636,105.841293,49.640556,26.373373,56.476131,23.976372,68.580704,3.331572,37.265091
2017-11-01,6.03,17.686611,24.59,8.0,44.462322,16.937685,55.967552,8.171914,34.95742,26.940666,39.962009,11.48,13.674789,19.107983,15.14609,2.09,16.040001,65.389656,12.982254,27.859528,53.02829,13.92,3.08,NaN,21.878246,58.557072,39.210732,40.537186,53.124542,4.865429,22.820023,95.330956,78.143608,26.908535,3.67,3.29,98.250587,22.446735,35.702503,12.685744,89.763412,59.315746,11.997022,6.086075,26.57,7.3,36.734173,17.790815,12.415141,9.19674,78.714325,27.773479,9.873414,14.0,109.169357,9.442729,42.433773,99.005638,223.56604,9.043659,22.801805,12.869508,14.904398,737.647583,159.549194,36.239155,13.133513,12.090695,35.601387,21.111254,14.0,28.878162,52.23764,46.865734,11.166558,35.810001,15.210593,19.172749,3.956519,23.35,9.184381,15.377719,34.579311,1.48,45.190578,24.492218,45.875797,27.695095,54.548576,11.653002,5.647745,8.378018,20.159798,695.785645,14.821443,103.502502,8.64,14.477788,87.358688,45.669857,30.160749,5.44,16.220007,29.879999,16.051153,68.089996,40.477917,34.810001,48.44257,2.89,7.78,4.38,33.540688,21.7582,11.236908,9.344999,15.09,20.447788,15.411239,58.505703,105.336685,21.98,42.038605,7.03,39.100067,13.789049,25.272079,21.066454,4.41,5.39,7.03,34.637463,18.509045,16.941828,13.552022,73.199997,53.400745,57.263348,21.831045,66.281479,2.398332,7.398673,13.72,79.303467,5.46,26.193001,34.311344,71.027916,41.261448,10.09,15.213934,39.696354,21.090511,15.070576,67.615585,61.171913,47.775837,5.0,4.05,22.576906,2.930392,NaN,8.42,23.806543,31.311689,3.13,3.268398,91.027603,15.057063,39.541039,41.562805,19.484234,104.694008,3.62,14.211495,24.77677,21.309999,31.123158,42.716564,17.828821,31.565199,13.83,33.497066,16.75,24.54183,78.460472,33.568516,64.959297,23.468412,12.433573,26.723816,96.312668,43.110104,27.123636,7.622051,135.160004,17.416664,50.897385,27.292875,49.20871,3.19,55.139847,11.488988,27.590626,5.69,10.79,34.436317,43.450172,29.139999,45.655205,7.597504,26.922596,10.994651,4.68,70.714432,29.461092,31.750702,5.77,55.894989,6.784132,24.035406,54.07,55.033989,58.28373,3.82,29.58,12.77,23.334982,42.763111,17.639999,88.291801,8.470394,18.43,2.438912,80.935013,26.079897,107.394905,48.873028,26.590113,58.45895,24.278389,67.617523,3.391242,31.773191
2017-12-01,5.4,18.073757,25.879999,9.6,43.420235,19.043335,57.555164,8.161948,36.243053,26.451317,40.664444,18.700001,13.549509,19.370268,14.176931,2.23,15.55,65.190872,13.065535,26.717539,54.258163,14.04,3.03,NaN,20.779373,57.267185,42.1362,42.259083,54.831604,4.290158,22.987129,96.629013,77.769714,26.853302,3.77,3.88,100.456024,23.008394,36.124676,13.499781,84.78286,57.619312,11.511191,6.475535,24.780001,6.44,35.536285,17.977219,12.624496,9.13043,75.76828,28.479956,10.270461,13.18,117.162483,9.193731,43.55862,101.895889,227.387863,9.237595,22.914085,12.957626,15.694014,758.193909,160.400604,36.110405,13.570983,11.28465,38.168655,21.454725,14.78,30.048708,52.019028,46.209988,11.629552,35.740002,16.70476,19.625231,3.88728,25.629999,9.032259,15.061919,33.540173,1.82,44.508461,24.166576,46.977791,27.8109,61.03109,12.219253,5.980509,8.660051,19.853184,656.874084,17.59984,98.923607,8.48,13.410429,87.418343,44.724606,31.142294,6.56,15.941555,33.790001,16.887152,68.300003,40.249855,39.709999,46.943371,3.41,8.31,5.08,33.881695,21.432878,11.207102,11.100304,17.309999,20.298845,17.501566,58.534939,102.173859,21.120001,41.642368,7.33,38.696678,13.703403,24.402882,20.852978,4.24,5.42,7.19,33.87278,19.186083,16.355307,13.669192,76.790001,53.628716,53.585449,25.851301,72.791931,2.711889,8.22512,15.52,78.971634,5.14,25.527426,35.266354,70.198601,42.061943,10.38,15.877131,39.539181,21.679314,15.197145,74.892433,60.353977,52.575809,4.94,4.13,22.251968,3.05,NaN,8.02,23.567627,28.766953,3.21,3.188882,91.864632,14.280115,38.189777,44.299774,19.47036,101.391609,3.81,14.052885,25.98509,19.42,30.818497,43.44368,17.539549,31.207336,14.34,32.729527,18.16,23.57205,75.660057,37.15815,62.136246,23.067663,12.450944,27.580799,98.031685,44.488686,26.950272,8.475522,127.110001,17.36273,49.996456,27.423037,50.532104,3.57,56.173309,11.260932,29.432653,6.28,11.07,34.593739,45.134956,25.700001,45.597755,7.322696,24.056017,11.25782,4.08,71.110306,32.671597,32.132065,6.03,54.269848,7.266972,22.494926,54.02,53.393719,57.624409,4.29,29.25,11.93,27.819841,43.140678,17.780001,88.771736,8.648142,29.74,2.39021,76.994476,25.699667,106.662064,46.650166,27.468288,58.517559,25.613117,69.026596,3.898437,32.852924
2018-01-01,3.95,17.58662,23.91,11.7,43.229649,17.630474,57.703907,7.344757,33.779026,25.644121,40.083935,17.67,12.981959,19.463444,13.048745,2.14,16.639999,64.04599,13.103016,24.884659,51.045506,15.6,3.48,47.859386,20.323772,55.185127,43.707684,39.625729,51.320751,3.34532,23.124073,97.562561,79.108948,25.879448,3.75,3.72,106.357048,22.457294,35.103336,15.283894,74.704605,58.477249,11.32,5.902678,28.85,6.35,30.022678,16.198387,12.274823,9.06424,74.449303,28.439478,7.469218,12.43,117.755791,9.656385,40.96862,97.304543,226.034622,9.38319,22.193752,12.603329,15.101847,792.133667,167.965607,35.145145,13.747712,11.578965,37.875175,22.042244,13.14,29.797497,55.705578,50.618515,11.894622,34.799999,15.165984,19.039883,3.698795,22.709999,7.95361,14.36479,31.684139,1.59,43.106316,23.485689,43.031116,26.263649,64.445412,13.878435,6.93679,8.280009,19.917231,634.950134,18.329416,92.825356,7.52,12.87401,81.557213,42.154224,33.253139,5.92,17.535973,36.599998,16.799295,70.400002,41.45903,44.259998,48.482563,3.4,7.6,4.73,33.572803,21.458776,10.613548,10.511878,17.1,20.084787,17.777647,57.624912,100.968468,23.309999,41.974457,7.24,38.144291,13.254081,22.227161,20.943024,3.52,5.34,7.54,33.230888,18.478529,16.182234,13.063302,82.830002,52.586918,50.995018,25.419647,72.215233,2.460967,8.785271,13.2,76.086563,5.56,25.410597,34.417038,69.232933,40.843594,11.09,14.270004,40.433113,22.357302,14.549613,76.661644,62.019775,56.880356,4.55,3.72,21.897932,2.57,63.128006,8.7,23.555149,28.173229,2.82,3.346846,91.794884,13.638677,42.165825,41.73354,20.086889,105.590446,4.46,10.567558,28.02091,18.0,30.219744,40.185188,17.897007,29.70764,8.56,32.537514,18.370001,23.87043,72.94603,39.497807,58.664696,22.917967,11.542254,29.832294,100.581566,41.835823,27.284449,8.655884,157.039993,16.936913,51.383541,25.749187,51.983387,3.64,53.573883,11.413641,28.941273,6.47,10.63,35.328857,43.579929,23.77,44.809479,6.683804,24.085072,10.528661,3.85,72.23996,35.56237,31.295179,5.43,53.084469,6.571314,19.621344,53.029999,51.873474,53.8871,3.75,31.25,12.69,26.712463,44.124462,17.15,88.015045,8.710638,31.02,2.790204,85.541496,24.11755,105.686142,44.455982,26.262411,58.541515,24.671307,75.817535,4.23202,32.184063
2018-02-01,3.63,14.693626,27.059999,10.4,41.052616,17.744041,48.481598,6.497668,30.941116,24.728743,40.316608,13.23,12.330918,18.622732,11.982261,2.02,17.6,62.095257,12.783422,23.679459,49.330109,15.57,4.06,43.768833,18.491465,53.726826,44.832607,38.236706,50.192608,3.02158,23.055601,94.70298,76.959862,24.809172,3.27,3.81,105.435081,23.40703,34.223907,15.749744,71.331879,63.487026,11.32,5.508049,30.32,6.72,31.64584,15.466465,11.321082,8.062799,80.645081,27.520874,7.190458,13.97,113.252739,8.688812,38.783108,97.995483,227.781418,8.954246,22.555401,12.075302,14.876066,827.480896,171.556168,32.712685,13.235345,9.219738,37.12159,20.972242,11.7,27.932737,49.573959,44.776386,11.872643,34.0,13.421048,17.719992,3.460802,24.200001,4.666756,15.837596,31.725397,1.38,39.719986,23.54611,38.998447,25.437267,65.954071,14.106879,6.182791,7.754464,19.336271,627.159973,20.897934,88.74913,6.8,12.054844,88.914482,40.670197,33.557491,5.8,15.992487,33.130001,15.777718,75.0,36.889919,40.610001,47.552921,3.2,7.75,4.98,32.684742,19.854925,9.728257,9.843665,15.79,19.195982,16.702904,53.221588,97.169785,24.35,37.455212,6.75,34.277588,12.878693,21.14653,20.073652,3.23,4.61,6.82,31.517633,20.073225,18.547997,13.19045,86.93,52.026562,48.704079,24.143869,69.858772,2.200394,8.251633,13.42,58.942089,5.04,23.774973,31.869091,69.567955,37.749386,10.51,14.676585,39.765118,22.978722,14.326368,69.937454,60.484825,55.812687,5.1,3.23,21.165449,2.8,61.852695,7.99,23.684898,26.500624,2.69,3.376463,93.905571,12.276782,38.889851,44.63665,19.311256,102.215508,4.04,9.64536,28.234571,17.24,29.276279,39.706852,17.273827,27.822599,8.21,32.12516,17.889999,23.880377,73.839439,41.067451,56.504967,22.458014,10.899742,28.362835,98.21022,40.531231,25.90843,7.916853,177.5,16.53772,47.375248,23.99333,51.486641,3.42,54.814518,12.10323,28.262476,5.89,10.68,31.803867,41.310951,20.52,44.819153,7.037652,23.578093,10.312989,3.15,72.026535,36.538044,32.102165,6.28,56.939056,5.921414,18.436359,55.560001,49.271515,52.811829,3.9,35.299999,10.0,22.654997,40.290127,15.0,90.46434,7.335356,27.35,2.663377,88.841492,25.332737,102.929199,48.764935,24.20649,58.197498,24.445866,75.170784,3.71422,30.905354
